Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Tacoma Mall - Tesla Supercharger,4502 S Steele St,,Tacoma,WA,98409,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.214392,-122.466683,2024-07-01,326167,2025-01-09 17:57:07 UTC,P,,,2024-01-18,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Single Hill Brewing,102 North Naches Avenue,,Yakima,WA,98901,,1-888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,46.60505,-120.50123,2025-01-26,326172,2025-01-26 03:51:48 UTC,,,,2024-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 2,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545819,-122.868673,2025-01-26,326217,2025-01-26 02:02:37 UTC,,,,2024-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 1,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545813,-122.868669,2025-01-26,326218,2025-01-26 02:02:37 UTC,,,,2024-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 3,172 US-12,Gas Station,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.545824,-122.868675,2025-01-26,326220,2025-01-26 02:03:31 UTC,,,,2024-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Purpose Driven Girl - Public,7100 Fort Dent Way,,Tukwila,WA,98188,,855-885-9571,E,,Public,,,,,,,1,,,OpConnect,https://opconnect-ev.com,GPS,47.46837,-122.24634,2025-01-26,326267,2025-01-26 02:55:35 UTC,,,,2024-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Komo Plaza Garage,140 4th Ave N.,There are 8 EV Charging spaces at this facility located in the parking garage.,Seattle,WA,98109,,855-223-5351,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 10:00pm; Sat 6:00am - 10:00pm; Sun 8:00am - 9:00pm,A D M V,,,,,8,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,47.61963111516519,-122.34822224825623,2025-01-26,326287,2025-01-26 03:11:09 UTC,,,,2024-01-21,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SOLACE STATION 2,10423 Rainier Ridge Blvd E,In front of leasing office,Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.087995,-122.288846,2025-01-26,326351,2025-01-26 01:49:26 UTC,,,,2024-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SOLACE STATION 1,10423 Rainier Ridge Blvd E,In front of leasing office,Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.088025,-122.288868,2025-01-26,326352,2025-01-26 01:49:26 UTC,,,,2024-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Whitney's Chevrolet,124 Pioneer Avenue West,,Montesano,WA,98563,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,46.979869847173916,-123.6018506609589,2025-01-26,326611,2025-01-26 00:08:14 UTC,,,,2022-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Dick Hannah Jeep Vancouver,3517 Northeast Auto Mall Drive,,Vancouver,WA,98662,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,45.64788967400161,-122.59647845836666,2025-01-26,326615,2025-01-26 00:14:15 UTC,,,,2024-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Enel X - WOW CarShare Parking,1140 Columbia Park Trl,,Richland,WA,99352,,509-308-0559,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,,1,,Non-Networked,,GPS,46.2384005000675,-119.236546360665,2024-02-12,326686,2024-02-12 21:24:44 UTC,P,,,2024-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_LOT,,,,,,,$0.50 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LJ HYUNDAI CP SOUTH,7800 Evergreen Way,In front of entrance.,Everett,WA,98203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.927306,-122.224386,2025-01-26,326741,2025-01-26 02:04:21 UTC,,,,2024-01-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DOL WENATCHEE,325 N Chelan Ave,,Wenatchee,WA,98801,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.429018,-120.317749,2025-01-26,326955,2025-01-26 01:56:51 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ESD EXIT 68 DCFC 4,172 U.S. 12,,Chehalis,WA,98532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.546501,-122.870577,2025-01-26,326977,2025-01-26 02:02:37 UTC,,,,2024-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SRO SRORTC,18300 Redmond Way,Back of the building,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.663266,-122.09647,2025-01-26,326982,2025-01-26 02:03:51 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SRO SRORTC 2,18300 Redmond Way,Lower Parking Lot,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.663192,-122.096458,2025-01-26,326983,2025-01-26 02:03:51 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NORAM BLOCK 20 #3,1550 121st Ave NE,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.622488,-122.177532,2025-01-26,327158,2025-01-26 01:53:12 UTC,,,,2024-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LJ HYUNDAI CP NORTH,7800 Evergreen Way,Right in front of entrance.,Everett,WA,98203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.92732,-122.224279,2025-01-26,327210,2025-01-26 02:04:21 UTC,,,,2024-02-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Evans Creek,6205 188th Lane Northeast,,Redmond,WA,98052,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.66265779429767,-122.08880570430429,2025-01-26,327457,2025-01-26 00:23:15 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,7Charge - Lacey,4044 Pacific Ave SE,,Lacey,WA,98503,,844-711-2474,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,,4,,7CHARGE,https://www.7-eleven.com/7charge,200-8,47.03956,-122.83416,2024-02-12,327687,2024-11-20 20:36:46 UTC,P,,,2024-01-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.46 per kWh; Idle parking time is charged at $1 per minute after a 15 minute grace period,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Spokane Valley,22 N Herald Rd,,Spokane Valley,WA,99206,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.657859,-117.268802,2025-01-26,327744,2025-01-26 03:01:58 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Argonne Library,4322 N Argonne Rd,,Spokane,WA,99212,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.696592,-117.281541,2025-01-26,327745,2025-01-26 03:02:09 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,5415 Sandridge Road (US-MW8-D2Z-1),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341854,-124.042771,2025-01-26,327747,2025-01-26 03:07:57 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,5415 Sandridge Road (US-MW8-D2Z-2),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341871,-124.042231,2025-01-26,327748,2025-01-26 03:07:57 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,5415 Sandridge Road (US-MW8-D2Z-3),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341871,-124.042231,2025-01-26,327749,2025-01-26 03:07:57 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,5415 Sandridge Road (US-MW8-D2Z-5),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341965,-124.042202,2025-01-26,327750,2025-01-26 03:08:00 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,5415 Sandridge Road (US-MW8-D2Z-4),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341965,-124.042202,2025-01-26,327751,2025-01-26 03:08:02 UTC,,,,2024-01-29,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Skagit County Administration,1800 Continental Pl,,Mount Vernon,WA,98273,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,48.436476,-122.325376,2025-01-26,328170,2025-01-26 02:37:30 UTC,,,,2024-02-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HoneyBadger Charging,4070 116th St NE,,Marysville,WA,98271,,877-836-0242,E,,Public,Available 24 hours daily,ACCOUNT_BALANCE,,,,,2,,,HONEY_BADGER,https://www.badgercharging.ca,200-8,48.09971,-122.17739,2024-03-14,328339,2024-03-14 18:02:10 UTC,P,,,2024-01-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.28 per hour,,,,,,,,,,false,,,,,,,,,false,
ELEC,OAK HARBOR STATION 1,1299 SE Dock St,,Oak Harbor,WA,98277,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.287961,-122.648504,2025-01-26,328450,2025-01-26 00:55:39 UTC,,,,2024-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Seattle, WA - Fairview Avenue North (Floor 1) - Tesla Destination",800 Fairview Ave N,,Seattle,WA,98109,,877-798-3752,E,,Public,,A D Debit M V,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.626144,-122.333176,2024-07-01,328521,2025-01-09 17:57:07 UTC,P,,,2024-02-15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UWMC SURGERY STATION 2,1959 NE Pacific St,P2. Surgery pavilion parking garage,Seattle,WA,98195,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.649899,-122.307363,2025-01-26,328604,2025-01-26 02:05:21 UTC,,,,2024-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CircleK - Pasco,4823 Broadmoor Blvd,,Pasco,WA,99301,,833-505-2291,E,,Public,24 Hours Daily,CREDIT,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge,200-8,46.27125,-119.22106,2024-03-14,328628,2024-03-14 18:02:10 UTC,P,,,2024-01-11,,,,,J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Marysville Subaru,16115 Smokey Point Boulevard,,Marysville,WA,98271,,888-998-2546,E,,Public,24 hours daily,,,,,,4,1,,Blink Network,https://blinkcharging.com,GPS,48.142914,-122.18315,2025-01-26,328790,2025-01-26 00:14:12 UTC,,,,2024-02-20,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Anacortes,1207 Q Ave,,Anacortes,WA,98221,,855-900-7584,E,,Public,24 hours daily,,,,,,4,2,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,48.5129,-122.61075,2025-01-26,328873,2025-01-26 02:39:10 UTC,,,,2024-02-21,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"ARCO, W Heron St, WA",705 W Heron St,,Aberdeen,WA,98520,,1-833-277-8573,E,,Public,24 hours daily,,,,,,,4,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,46.969362,-123.824103,2025-01-26,329278,2025-01-26 03:44:22 UTC,,,,2024-02-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DOL KENNEWICK,3311 W Clearwater Ave,,Kennewick,WA,99336,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.211227,-119.166811,2025-01-26,329790,2025-01-26 02:01:35 UTC,,,,2024-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 19,2121 8th Ave,P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616541,-122.338895,2025-01-26,330062,2025-01-26 02:05:37 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 20,2100 7th Ave,Near P2 Elevator Lobby,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616361,-122.338907,2025-01-26,330063,2025-01-26 02:05:37 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 21,2116 7th Ave,Near P2 Elevator Lobby,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616426,-122.338861,2025-01-26,330064,2025-01-26 02:05:37 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 24,2116 7th Ave,Near P3 Elevator Lobby,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616431,-122.338887,2025-01-26,330065,2025-01-26 02:05:38 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 25,2100 7th Ave,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61643,-122.338839,2025-01-26,330066,2025-01-26 02:05:38 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 26,2100 7th Ave,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616422,-122.338744,2025-01-26,330067,2025-01-26 02:05:38 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 22,2112 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616332,-122.339025,2025-01-26,330068,2025-01-26 02:05:41 UTC,,,,2024-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Spoko Fuel,2509 US-395,,Chewelah,WA,99109,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,48.241595,-117.714446,2025-01-26,330207,2025-01-26 03:02:09 UTC,,,,2024-03-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 27,2100 7th Ave,Near P3 Elevator Lobby,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616428,-122.338808,2025-01-26,330275,2025-01-26 02:05:38 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 28,2121 8th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616789,-122.338601,2025-01-26,330276,2025-01-26 02:05:38 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 29,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616346,-122.338998,2025-01-26,330277,2025-01-26 02:05:38 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 30,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61633,-122.339038,2025-01-26,330278,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 31,2112 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616349,-122.339014,2025-01-26,330279,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 32,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616271,-122.338882,2025-01-26,330280,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 33,2100 7th Ave,Around the corner from elevators,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616289,-122.33887,2025-01-26,330281,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 35,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61627,-122.33883,2025-01-26,330282,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 37,2100 7th Ave,Near entrance to elevator,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616273,-122.338855,2025-01-26,330283,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 36,2100 7th Ave,Near elevator entrance,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616288,-122.33885,2025-01-26,330284,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 39,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616389,-122.339051,2025-01-26,330285,2025-01-26 02:05:39 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 40,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616414,-122.339082,2025-01-26,330286,2025-01-26 02:05:40 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 38,2116 7th Ave,Near elevator entrance,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616432,-122.339064,2025-01-26,330287,2025-01-26 02:05:40 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 42,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616436,-122.339045,2025-01-26,330288,2025-01-26 02:05:40 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 41,2116 7th Ave,Across from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616416,-122.339024,2025-01-26,330289,2025-01-26 02:05:40 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 43,2116 7th Ave,Around the corner from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616397,-122.339079,2025-01-26,330290,2025-01-26 02:05:40 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA42 - 47,2116 7th Ave,Across from elevators,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616454,-122.339046,2025-01-26,330291,2025-01-26 02:05:40 UTC,,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
